index,Order,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1948,2163,20,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,1Story,5,5,2006,2006,Gable,VinylSd,VinylSd,TA,PConc,0.001121667,-0.0011674580000000001,1761.690871,1323.090384,TA,Y,SBrkr,1382,0,864,0.001999698,-0.00199956,2,0,3,1,TA,7,1,1.9980035619999998,373.56710919999995,Y,0,0,2,2006,New,Normal,150000
1255,27,120,RL,4923,IR1,Lvl,Inside,NridgHt,1Fam,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,0.0012471539999999999,-0.001217687,1766.730897,1201.071336,Ex,Y,SBrkr,1728,0,1040,0.00199993,-0.001999757,2,0,3,1,Gd,6,1,1.998001897,411.2784603,Y,0,0,6,2009,WD ,Normal,145000
1728,70,160,FV,1680,Reg,Lvl,Inside,Somerst,1Fam,2Story,4,5,2009,1950,Gable,VinylSd,VinylSd,TA,PConc,0.000978615,-0.001198897,514.4760102,564.5234364,Ex,Y,SBrkr,864,0,1092,0.00199637,-0.001998621,2,1,3,1,TA,5,0,-0.00199877,-0.001620911,Y,0,0,5,2008,WD ,Normal,130000
2436,70,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1993,2005,Gable,HdBoard,HdBoard,TA,CBlock,0.0011057719999999999,-0.001241155,1843.4027579999997,1262.927516,TA,Y,SBrkr,1040,0,1092,0.001999964,-0.001998336,1,0,3,1,TA,7,0,1.9980037469999998,398.0283341,Y,0,0,6,2006,WD ,Normal,140000
3043,208,20,RM,7692,Reg,Lvl,Inside,BrkSide,1Fam,1Story,5,5,1993,2008,Gable,VinylSd,VinylSd,TA,PConc,604.5375034,-0.001213788,190.4726454,1264.260902,Ex,Y,SBrkr,1646,0,1525,0.0019998810000000002,-0.00199971,2,0,2,1,TA,5,0,-0.0019986870000000003,-0.001478159,Y,0,0,6,2008,WD ,Normal,185000
2057,1293,120,FV,3907,Reg,Lvl,Inside,Somerst,1Fam,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,Gd,PConc,947.2846111,-0.0012446039999999998,522.3073489,597.8101622,Ex,Y,SBrkr,1728,0,1728,1.001999633,-0.001999535,1,0,2,1,Gd,5,0,1.998000814,397.791017,Y,0,0,6,2008,WD ,Normal,140000
3601,839,120,RM,3907,Reg,Lvl,Inside,BrkSide,TwnhsE,1Story,7,5,2004,2007,Gable,VinylSd,VinylSd,Gd,PConc,1634.9062880000001,-0.001206836,156.1011415,1232.136225,Ex,Y,SBrkr,1646,0,1040,0.001999611,-0.001999675,2,0,2,1,Gd,5,1,1.9980021000000001,396.0893729,Y,0,0,6,2009,WD ,Normal,188000
1911,632,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1968,1950,Gable,HdBoard,HdBoard,TA,CBlock,562.1539793,-0.0012543019999999999,485.6222453,610.491474,Ex,Y,SBrkr,864,0,864,0.001998507,-0.001999032,1,0,3,1,TA,5,0,0.9980044109999999,190.0505096,Y,0,0,7,2008,WD ,Normal,140000
3894,1293,60,RL,6120,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1950,1967,Gable,VinylSd,VinylSd,TA,CBlock,517.4461404,-0.001220242,1782.987814,1223.4633529999999,Ex,Y,SBrkr,864,0,1040,0.001999984,-0.001999644,2,0,3,1,TA,6,0,1.998003369,385.82302610000005,Y,0,0,6,2008,WD ,Normal,145000
618,754,160,FV,9600,Reg,Lvl,Inside,OldTown,1Fam,2Story,6,5,2007,1950,Gable,VinylSd,VinylSd,TA,PConc,0.001255738,-0.001225157,185.44782759999998,538.3970281,Ex,Y,SBrkr,1040,0,1040,0.001999929,-0.001999585,2,0,3,1,TA,5,0,1.9980016230000002,373.35946129999996,Y,0,0,7,2008,WD ,Normal,108000
1310,2163,20,RL,7200,IR1,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.3182412000001,-0.001223725,488.00666789999997,623.7667242,Ex,Y,SBrkr,941,0,1733,1.001999468,-0.001999167,2,0,3,1,TA,5,0,1.9980025430000001,379.7571773,Y,0,0,7,2006,WD ,Normal,158000
4158,632,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1954,1950,Gable,VinylSd,HdBoard,TA,CBlock,586.1832982000001,-0.00127266,495.98206919999996,602.0836727999999,Ex,Y,SBrkr,864,0,864,0.001999099,-0.001998008,1,0,3,1,TA,5,0,0.99800196,188.0412697,Y,0,0,7,2006,WD ,Normal,140000
2117,754,120,RL,3907,IR1,Lvl,Inside,Crawfor,1Fam,1Story,9,5,2006,2007,Gable,VinylSd,CmentBd,Gd,PConc,1660.5450289999999,-0.001229167,491.75316110000006,1232.127813,Ex,Y,SBrkr,1728,0,1728,1.001999882,-0.001999775,2,0,2,1,Gd,5,1,1.9980023519999999,431.69431610000004,Y,0,0,5,2007,WD ,Normal,188000
4027,2447,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,558.5995977000001,-0.00122752,489.17787089999996,621.5674732000001,Ex,Y,SBrkr,930,0,1733,1.001998777,-0.0019990389999999998,2,0,3,1,TA,5,0,1.998004163,380.20120519999995,Y,0,0,7,2007,WD ,Normal,158000
4745,2447,20,RL,6000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,557.190896,-0.001225165,489.7934431,619.5215587,Ex,Y,SBrkr,930,0,848,1.00199923,-0.0019990389999999998,2,0,3,1,TA,5,0,1.9980022480000001,376.8556395,Y,0,0,7,2007,WD ,Normal,158000
3512,1027,20,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.334149,-0.001225899,487.72931009999996,624.4158008999999,Ex,Y,SBrkr,864,0,1733,1.001999228,-0.0019990439999999997,2,0,3,1,TA,5,0,1.99800226,379.6726864,Y,0,0,7,2007,WD ,Normal,158000
4893,459,20,RL,10237,IR1,Lvl,Inside,Sawyer,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Gd,PConc,1533.718214,-0.001211888,499.7668187,1314.4786279999998,Ex,Y,SBrkr,864,0,1040,1.001999136,-0.0019992020000000003,2,0,3,1,Gd,7,0,2.9980146760000004,619.6483857000001,Y,0,0,7,2008,WD ,Normal,140000
846,1293,70,RM,8400,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,2006,2006,Gable,VinylSd,VinylSd,TA,CBlock,1620.073676,-0.001178738,155.9818071,1224.1078400000001,TA,Y,SBrkr,1189,0,1416,0.001998492,-0.001999705,2,0,3,1,TA,5,1,1.998005178,391.7978861,Y,0,0,6,2006,WD ,Normal,255000
4465,754,20,RL,2665,Reg,Lvl,Inside,Sawyer,1Fam,1Story,5,5,1978,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001188733,-0.001216133,1712.9166890000001,1230.70085,TA,Y,SBrkr,872,0,864,0.001999322,-0.001999748,1,0,3,1,TA,6,0,1.998011854,396.20019460000003,Y,0,0,4,2006,WD ,Normal,145000
4621,27,70,RL,2665,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,2006,2007,Gable,MetalSd,HdBoard,Gd,CBlock,0.001255602,-0.001211799,1811.0042429999999,1246.5710279999998,TA,Y,SBrkr,1040,0,1728,0.00199981,-0.001999505,2,0,3,1,Gd,7,0,1.9980174830000001,626.3687772000001,Y,0,0,3,2006,WD ,Normal,145000
300,786,30,RL,7692,Reg,Lvl,Inside,NAmes,1Fam,SLvl,6,5,1966,1950,Gable,VinylSd,Plywood,TA,CBlock,538.9296207,-0.001242973,488.73272199999997,590.1928828,Gd,Y,SBrkr,816,0,1040,1.001999013,-0.0019984860000000003,1,0,3,1,Gd,6,1,0.9980045609999999,183.971488,Y,0,0,6,2006,WD ,Normal,140000
4542,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.0204954,-0.001225965,488.96932919999995,622.2864965,Ex,Y,SBrkr,941,0,2358,1.0019990490000001,-0.0019990679999999997,2,0,3,1,TA,5,0,1.998003611,379.2833465,Y,0,0,7,2007,WD ,Normal,158000
1732,2163,20,RL,9600,IR1,Lvl,Inside,Crawfor,1Fam,1Story,5,5,2006,1967,Gable,VinylSd,VinylSd,TA,PConc,0.000991039,-0.0012844000000000002,1121.284609,912.6099957999999,Ex,Y,SBrkr,1337,0,1728,0.0019997979999999997,-0.00199831,1,0,3,1,TA,8,1,-0.001995724,-0.001320512,Y,0,0,6,2008,WD ,Normal,145000
51,326,50,RL,9600,Reg,Lvl,Inside,Crawfor,1Fam,1.5Fin,6,6,2006,1950,Gable,Wd Sdng,Wd Sdng,TA,CBlock,542.1071427999999,-0.00119562,443.6992312,575.0899342,Gd,Y,SBrkr,864,0,1092,0.001999902,-0.001999398,1,0,3,1,TA,7,1,0.998004071,378.1101764,Y,0,0,7,2009,WD ,Normal,140000
3145,2284,50,RL,6000,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,6,6,2007,2006,Gable,Wd Sdng,Wd Sdng,TA,BrkTil,576.8845115,-0.0012453639999999999,443.4355238,606.6413637,Gd,Y,SBrkr,864,0,1040,0.00199991,-0.001998737,1,1,3,1,Gd,6,0,1.9980091530000001,188.68323909999998,Y,0,0,7,2007,WD ,Normal,140000
874,2163,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,2004,2007,Gable,MetalSd,MetalSd,TA,CBlock,938.8470673,-0.001241559,187.7485763,593.4368827999999,Ex,Y,SBrkr,1728,0,1040,1.001999567,-0.001998249,1,0,3,1,TA,5,0,1.9980012930000002,379.7137358,Y,0,0,8,2008,WD ,Normal,140000
2299,326,20,RL,6000,Reg,Lvl,Inside,Edwards,1Fam,1Story,7,5,1920,1950,Gable,HdBoard,Brk Cmn,TA,CBlock,581.9566232999999,-0.001261386,729.6267206,903.0762936000001,TA,Y,SBrkr,864,0,864,1.001999689,-0.001999168,1,0,3,1,TA,7,1,0.998002596,184.20064150000002,Y,0,0,6,2009,WD ,Normal,153000
2478,1027,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,556.2242478,-0.0012257610000000001,488.9884573,621.6555375,Ex,Y,SBrkr,941,0,2358,1.00199909,-0.0019990529999999998,2,0,3,1,TA,5,0,1.998002918,379.4111628,Y,0,0,7,2007,WD ,Normal,158000
4884,754,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,2006,2007,Gable,VinylSd,VinylSd,TA,PConc,0.001093735,-0.001221878,1782.600941,1230.943418,Ex,Y,SBrkr,1728,0,1728,0.001999972,-0.001999285,2,0,3,1,Gd,6,1,1.998003645,394.0777206,Y,0,0,6,2009,WD ,Normal,170000
2110,1293,160,RM,6120,Reg,Lvl,Inside,Edwards,1Fam,2Story,5,5,1916,1950,Gable,MetalSd,MetalSd,TA,BrkTil,0.000978376,-0.001242052,1120.7629259999999,598.9074505,TA,Y,SBrkr,546,0,1092,0.001999496,-0.001993977,2,1,3,1,TA,7,1,0.998000962,178.769329,Y,0,0,5,2006,WD ,Normal,140000
3786,326,20,RL,6240,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,7,1954,2001,Gable,MetalSd,MetalSd,TA,CBlock,510.1247268999999,-0.00123152,475.4603336,579.1583916000001,Ex,Y,SBrkr,864,0,864,0.001999379,-0.001999289,2,0,3,1,TA,6,0,0.998003565,193.04662480000002,Y,0,0,7,2007,WD ,Normal,145000
4059,2284,90,RL,8400,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1968,2007,Gable,HdBoard,HdBoard,TA,CBlock,554.4489056,-0.00129503,511.77090939999994,695.3139937000001,TA,Y,SBrkr,1040,0,1092,1.001999905,-0.001998235,1,0,3,1,TA,6,0,1.998003803,397.9898999,Y,0,0,6,2007,WD ,Normal,140000
2580,1220,120,RL,4923,IR1,Lvl,Inside,NridgHt,TwnhsE,1Story,9,5,2004,2004,Gable,VinylSd,VinylSd,Gd,PConc,549.7632907000001,-0.001197165,1817.314506,1215.193709,Ex,Y,SBrkr,1409,0,1728,0.001999979,-0.001998959,2,0,3,1,Gd,6,1,1.9980014,624.8584472,Y,0,0,8,2007,WD ,Normal,145000
2663,754,20,RL,9600,Reg,Lvl,Inside,Gilbert,1Fam,1Story,7,5,1994,2006,Gable,VinylSd,VinylSd,Gd,PConc,1003.24514,-0.001234325,469.3121699,892.8098444,Ex,Y,SBrkr,864,0,1040,1.001999115,-0.001999564,2,0,3,1,Gd,6,1,1.9980015740000001,385.6563293,Y,0,0,6,2007,WD ,Normal,150000
3941,378,20,RL,9600,Reg,Lvl,Inside,Sawyer,1Fam,1Story,6,5,1976,1964,Gable,HdBoard,Plywood,TA,CBlock,0.001178163,-0.00123287,1799.79411,1193.825212,TA,Y,SBrkr,858,0,864,0.001998246,-0.001999678,1,0,3,1,TA,7,0,1.9980032559999998,417.44034980000004,Y,0,0,6,2009,WD ,Normal,145000
1898,2163,20,RL,9600,IR1,Lvl,Inside,Sawyer,1Fam,SFoyer,5,5,1967,2006,Gable,VinylSd,VinylSd,TA,CBlock,964.8040127999999,13.86128718,163.1366936,614.0548239,TA,Y,SBrkr,816,0,864,1.001999873,-0.001999663,1,0,3,1,TA,6,0,1.9980029259999998,380.8475791,Y,0,0,6,2007,WD ,Normal,140000
1079,70,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1976,2006,Gable,VinylSd,VinylSd,TA,CBlock,456.2137467,-0.001272805,508.85370710000007,624.8026481,Ex,Y,SBrkr,848,0,1092,0.001999841,-0.001999444,1,0,3,1,TA,6,0,1.998001264,393.5937948,Y,0,0,6,2008,WD ,Normal,140000
850,754,20,RL,9600,IR1,Lvl,Inside,NAmes,1Fam,1Story,6,5,1954,2006,Gable,HdBoard,HdBoard,TA,CBlock,560.161332,-0.001223123,1800.5264530000002,1263.725881,TA,Y,SBrkr,1040,0,1728,0.00199993,-0.00199907,1,0,3,1,TA,6,1,1.998008363,390.1993519,Y,0,0,6,2006,WD ,Normal,110000
228,2284,160,RM,1680,Reg,Lvl,Inside,OldTown,Twnhs,2Story,6,5,2005,1950,Gable,MetalSd,MetalSd,TA,CBlock,534.8219388,-0.001728919,469.39230489999994,540.1921745,Gd,Y,SBrkr,1040,0,1092,0.001999906,-0.001991697,1,1,3,1,TA,6,0,0.998001672,183.2619852,Y,0,0,5,2006,WD ,Normal,178000
2085,754,60,RL,9600,IR1,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2003,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.0012542010000000001,-0.001229195,1161.0178640000001,856.7199759,Ex,Y,SBrkr,864,0,864,0.001999625,-0.001998836,2,1,3,1,Gd,7,1,1.998004207,373.3342997,Y,0,0,6,2006,WD ,Normal,145000
4769,27,160,FV,9600,Reg,Lvl,Inside,Somerst,Twnhs,2Story,6,5,2005,1950,Gable,VinylSd,MetalSd,TA,PConc,562.9663585,-0.00121561,513.3714047,559.9391019,Ex,Y,SBrkr,672,0,1092,0.001998742,-0.001998521,2,1,3,1,TA,5,0,1.998001868,371.24372610000006,Y,0,0,5,2008,WD ,Normal,120000
3227,1027,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,560.4425462,-0.001228564,489.0543027,622.2379583,Ex,Y,SBrkr,844,0,1733,1.001999155,-0.001999077,2,0,3,1,TA,5,0,1.9980034530000002,379.0356309,Y,0,0,7,2006,WD ,Normal,158000
4959,2203,160,RL,8400,Reg,Lvl,Inside,Edwards,1Fam,2Story,6,5,1920,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001076843,-0.00123748,824.3448734,551.9498957999999,Ex,Y,SBrkr,864,0,1092,0.001999627,-0.00199721,1,1,3,1,TA,7,0,1.9980009419999998,380.5444884,Y,0,0,5,2006,WD ,Normal,130000
2996,2603,120,RL,4923,IR1,Lvl,Inside,CollgCr,TwnhsE,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,550.6371181,-0.001227006,1717.132728,1197.115108,Ex,Y,SBrkr,882,0,1728,0.001999979,-0.001999419,2,0,3,1,Gd,6,1,1.9980012790000001,383.0092728,Y,0,0,7,2006,WD ,Normal,170000
1914,2284,90,RL,1680,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1976,1950,Gable,VinylSd,VinylSd,TA,CBlock,0.001102607,-0.001245065,514.321644,585.7827884,Ex,Y,SBrkr,672,0,1092,0.001999947,-0.001999195,1,0,3,1,TA,6,0,1.9980014590000001,377.1249553,Y,0,0,5,2008,WD ,Normal,130000
1699,1496,20,RL,6120,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1900,2008,Gable,HdBoard,HdBoard,TA,CBlock,607.7385307,-0.001227594,786.6649892999999,616.3015098999999,TA,Y,SBrkr,864,0,864,0.001998565,-0.001999081,1,0,3,1,TA,5,0,0.998000915,189.9244926,Y,0,0,6,2006,WD ,Normal,110000
1048,228,60,RL,6000,IR1,Lvl,Inside,CollgCr,1Fam,2Story,6,5,2005,1950,Gable,VinylSd,VinylSd,TA,PConc,554.8715998,-0.001226531,491.9040552,614.7283940000001,Ex,Y,SBrkr,941,0,1456,0.001999269,-0.001999211,2,1,3,1,TA,5,0,1.998002483,377.67440489999996,Y,0,0,7,2007,WD ,Normal,158000
235,641,20,RL,9600,Reg,Lvl,Inside,OldTown,1Fam,1Story,6,5,1968,1950,Gable,VinylSd,VinylSd,TA,CBlock,565.9528202,-0.0012588760000000001,184.9562352,554.7198632000001,TA,Y,SBrkr,894,0,1092,0.0019998060000000002,-0.0019988370000000003,1,0,3,1,TA,6,0,1.99800104,378.50795120000004,Y,0,0,6,2009,WD ,Normal,135000
1751,378,60,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,554.6222916,-0.001226136,489.23692239999997,620.9675704,Ex,Y,SBrkr,941,0,1733,1.00199922,-0.001999125,2,0,3,1,TA,5,0,1.998003353,380.0117389,Y,0,0,7,2007,WD ,Normal,158000
3718,2203,20,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,2008,2007,Hip,MetalSd,MetalSd,Gd,PConc,1580.020381,-0.0011807010000000001,474.49605539999993,1311.847026,Ex,Y,SBrkr,832,0,1646,1.0019986490000001,-0.001999552,2,0,2,1,Gd,7,1,1.9980054269999998,386.23927710000004,Y,0,0,6,2007,WD ,Normal,255000
2039,2163,50,RL,7692,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,7,1968,1990,Hip,Wd Sdng,Plywood,TA,CBlock,902.8107880000001,-0.0013131179999999998,813.9778565,1214.040185,TA,Y,SBrkr,816,0,2784,1.001999861,-0.00199912,2,0,3,1,TA,6,1,1.998005876,470.42271960000005,Y,0,0,6,2009,WD ,Normal,140000
1347,27,90,RL,6120,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1967,2003,Gable,HdBoard,HdBoard,TA,CBlock,544.0144488,-0.001139235,134.0311087,900.0877257999999,TA,Y,SBrkr,756,0,1040,0.001999981,-0.001999079,2,0,3,1,TA,6,0,1.998005511,413.7377285,Y,0,0,4,2006,WD ,Normal,140000
1811,208,20,RL,8400,Reg,Lvl,Inside,Somerst,1Fam,1Story,5,5,2007,1950,Gable,HdBoard,HdBoard,TA,CBlock,536.1513967,-0.000667325,464.6293887,596.7772673,TA,Y,SBrkr,864,0,1389,0.0019996320000000003,-0.001999284,2,0,3,1,TA,7,1,0.998003468,185.19040090000001,Y,0,0,7,2008,WD ,Normal,130000
297,326,85,RL,1680,Reg,Lvl,Inside,Edwards,1Fam,SFoyer,8,7,1910,2007,Gable,MetalSd,Plywood,TA,CBlock,0.000950372,-0.001267316,137.51248080000002,-155.7062635,TA,Y,SBrkr,816,0,894,1.001999872,-0.001998393,1,0,2,1,TA,6,0,0.9980033359999999,383.93258510000004,Y,0,0,8,2006,WD ,Normal,135000
2399,754,120,RL,4923,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.0010240610000000002,-0.001214165,489.85699460000006,570.6989672,Ex,Y,SBrkr,1040,0,1040,0.001998984,-0.0019988189999999998,2,0,3,1,Gd,6,1,1.9980021780000001,380.59051830000004,Y,0,0,7,2006,WD ,Normal,170000
4063,754,20,RL,9600,Reg,Lvl,Inside,NWAmes,1Fam,1Story,7,5,1976,1950,Gable,Plywood,Plywood,TA,CBlock,1011.6580640000001,2.295627877,511.3972466,587.8913575,TA,Y,SBrkr,1040,0,1728,1.001999879,-0.001999506,1,0,3,1,TA,6,1,1.99800376,415.53830539999996,Y,0,0,6,2009,WD ,Normal,170000
2185,1464,60,RL,9150,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2007,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.001013645,-0.001222013,826.2469082,572.2330992000001,Ex,Y,SBrkr,864,0,1456,0.001999737,-0.001998788,2,1,3,1,Gd,7,1,1.9980025469999998,366.8752818,Y,0,0,7,2009,WD ,Normal,181000
2421,754,20,RL,9600,Reg,Lvl,Inside,NridgHt,1Fam,1Story,5,5,2007,2007,Gable,VinylSd,VinylSd,TA,PConc,0.001078556,-0.001233696,1827.4215579999998,1289.7111960000002,Ex,Y,SBrkr,864,0,864,0.001999832,-0.001999179,2,0,3,1,Gd,7,1,2.998007903,606.0586616,Y,0,0,5,2006,New,Normal,145000
353,754,90,RL,3907,Reg,Lvl,Inside,SawyerW,1Fam,1Story,5,5,2004,2005,Gable,VinylSd,VinylSd,TA,PConc,552.8762491,-0.001244698,512.5605276,1312.242577,Ex,Y,SBrkr,768,0,2097,1.0019999259999999,-0.0019986120000000003,2,0,3,1,TA,7,0,1.9980037080000002,433.7736656,Y,0,0,7,2007,WD ,Normal,115000
3352,1293,20,RL,6120,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1954,2003,Gable,VinylSd,VinylSd,TA,PConc,0.0011730619999999999,-0.001236246,1740.216477,1273.493258,Ex,Y,SBrkr,1040,0,1040,0.001999993,-0.001999575,2,0,3,1,TA,6,0,1.998002082,391.68507389999996,Y,0,0,6,2009,WD ,Normal,290000
1775,754,20,RL,10182,IR1,Lvl,Inside,NAmes,1Fam,1Story,7,6,2006,2006,Gable,Plywood,Plywood,TA,CBlock,1022.9195599999999,-0.001250222,177.340023,578.9812908,TA,Y,SBrkr,864,0,1456,0.001998779,-0.001999147,2,1,3,1,TA,7,1,2.998020703,616.0621476,Y,0,0,7,2006,WD ,Normal,145000
3896,1464,60,FV,9600,IR1,Lvl,Inside,Somerst,1Fam,2Story,5,5,2005,2005,Gable,VinylSd,VinylSd,Gd,PConc,947.2211394999999,-0.001301645,528.0949988,596.2581180999999,Ex,Y,SBrkr,1721,0,1721,0.0019995160000000002,-0.0019990679999999997,2,1,3,1,Gd,8,1,1.998000714,372.8862463,Y,0,0,7,2007,WD ,Normal,169000
856,754,60,RL,9000,IR1,Lvl,Inside,NoRidge,1Fam,2Story,7,5,2003,2006,Gable,VinylSd,VinylSd,Gd,PConc,0.000916142,-0.001246853,1163.380303,887.3225104,Ex,Y,SBrkr,864,0,864,0.001999761,-0.001998898,2,1,4,1,Gd,9,1,2.998007403,586.8919366,Y,0,0,3,2006,WD ,Normal,145000
1917,2163,20,RL,9000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1963,1950,Gable,VinylSd,VinylSd,TA,CBlock,555.0423794,-0.0012258360000000001,488.8964142,620.9424598999999,Ex,Y,SBrkr,941,0,1733,0.0019991270000000003,-0.001999115,2,0,3,1,TA,5,0,1.9980028859999999,378.8265994,Y,0,0,7,2007,WD ,Normal,158000
2835,378,60,RL,7200,Reg,Lvl,Inside,NAmes,1Fam,2Story,6,5,2005,1950,Gable,VinylSd,VinylSd,TA,PConc,0.000924343,-0.001226822,491.25843710000004,593.4921146,Ex,Y,SBrkr,728,0,1456,0.0019996320000000003,-0.00199933,2,1,3,1,TA,7,1,1.9980023530000002,373.5376633,Y,0,0,7,2006,WD ,Normal,158000
3915,754,60,RL,16269,Reg,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2007,2005,Gable,VinylSd,VinylSd,Gd,PConc,0.000945733,-0.001219985,492.54214,573.4204897999999,Ex,Y,SBrkr,864,0,1456,1.001999498,-0.00199926,2,1,3,1,Gd,7,1,1.998001347,373.2966063,Y,0,0,6,2009,WD ,Normal,181000
4516,1464,60,RL,9600,Reg,Lvl,Inside,NAmes,1Fam,2Story,7,7,2007,2007,Gable,MetalSd,MetalSd,TA,PConc,526.0493589,-0.0011937999999999999,748.4743075,555.7250487000001,Ex,Y,SBrkr,1489,0,1456,0.001999518,-0.001998587,2,0,2,1,TA,7,1,1.998001086,380.86175319999995,Y,0,0,6,2009,WD ,Normal,155000
1554,786,20,RL,6120,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1960,1950,Gable,VinylSd,HdBoard,TA,CBlock,474.77434689999995,-0.001870127,227.06018939999998,856.771576,TA,Y,SBrkr,1382,0,864,0.001997917,-0.001999355,1,0,3,1,Gd,6,1,0.998005516,183.9871372,Y,0,0,6,2008,WD ,Normal,110000
2540,27,50,RL,7692,Reg,Lvl,Inside,NAmes,1Fam,1Story,6,5,1910,2000,Gable,MetalSd,MetalSd,TA,CBlock,1015.2511390000001,-0.0012012589999999999,832.7962097999999,1187.8843279999999,Gd,Y,SBrkr,1728,0,1728,1.001999922,-0.0019997070000000003,2,0,3,1,TA,7,1,1.998003004,386.01748189999995,Y,0,0,6,2009,WD ,Normal,140000
2471,2284,80,RL,7692,Reg,Lvl,Inside,NAmes,1Fam,SLvl,5,5,1976,2006,Gable,VinylSd,VinylSd,TA,CBlock,573.0714511,-0.000834224,199.58298090000002,599.4468489,Gd,Y,SBrkr,816,0,1040,1.0019997090000001,-0.00199868,1,0,3,1,TA,6,0,0.998002748,187.0480794,Y,0,0,7,2008,WD ,Normal,140000
3122,208,70,RL,8400,Reg,Lvl,Inside,Crawfor,1Fam,2Story,6,7,1950,1950,Gable,HdBoard,VinylSd,TA,CBlock,959.9410426000001,-0.0012487639999999999,156.1684689,593.0646943,Ex,Y,SBrkr,864,0,1092,1.001999859,-0.001998433,2,0,3,1,TA,7,1,0.9980062959999999,183.9597672,Y,0,0,6,2007,WD ,Normal,110000
972,754,20,RL,9600,IR1,Lvl,Inside,StoneBr,1Fam,1Story,9,5,2008,1950,Hip,CemntBd,CmentBd,TA,PConc,1566.926506,-0.001127508,842.0256427999999,1149.7835619999998,Ex,Y,SBrkr,806,0,1494,1.001999935,-0.0019996429999999997,2,0,3,1,TA,10,1,2.998006539,595.3466529,Y,0,0,6,2007,WD ,Normal,175000
